subject_key,site,method,runtime_s,ssim,cnr_before,cnr_after,n_lesions,retention_mean,retention_median,lesions_below_half_retention,fraction_below_half_retention,small_lesion_threshold,retention_small,n_small_lesions,small_lesions_below_half,retention_2_to_3vox,retention_4_to_5vox,retention_6_to_10vox,retention_11_to_20vox,retention_21_to_50vox,retention_over_50vox,retention_1_to_1vox
training_Singapore_Singapore_68,Singapore,gaussian,0.1320483684539795,0.9264901678375679,7.222843469762099,6.591781126355565,40,0.5531842632372616,0.601472933327182,15,0.375,10,0.48276105165467126,30,15,0.45296862579427416,0.4075664340088933,0.5702874737042727,0.6449664061738031,0.7505951179954133,0.872703373854314,0.507576092800192
training_Utrecht_Utrecht_0,Utrecht,gaussian,0.11930274963378906,0.9329911188593,10.193609794992803,8.558878026335872,80,0.6573081902056094,0.6928585990183841,11,0.1375,10,0.6154656413377749,50,10,0.6604736106207836,0.6353414921642524,0.6585555635169068,0.7335381458945711,0.747655780311655,0.7009165160949357,0.46073793676204594
training_Utrecht_Utrecht_11,Utrecht,gaussian,0.1170499324798584,0.929003565634999,6.329107116577362,4.120838505264131,57,0.5586316684528867,0.6028305495738973,19,0.3333333333333333,10,0.5183340063159924,39,17,0.44916692783033374,0.3947096825852882,0.6191533890769729,0.6243447589521582,0.7721350027892001,0.610695374662374,0.6107310899689635
training_Utrecht_Utrecht_17,Utrecht,gaussian,0.11546707153320312,0.9334266454005772,7.077365165897596,5.419986298522701,34,0.5852108829675093,0.6352814353505709,8,0.23529411764705882,10,0.5355581308713913,20,6,0.6536695137360329,0.45686783570277273,0.6294220515381493,0.5002677141709811,0.6864825524052149,0.708798583154746,0.48584328616149053
training_Utrecht_Utrecht_2,Utrecht,gaussian,0.11801886558532715,0.9474007770819692,9.583087071762655,7.630810729577484,134,0.4320594772378164,0.586119550051784,42,0.31343283582089554,10,0.29340842432540815,85,38,0.32238154939099156,0.4610852142386352,0.20034431293244867,0.6031673976887557,0.6668545719058265,0.8095294713787741,0.13745085900748935
training_Utrecht_Utrecht_21,Utrecht,gaussian,0.07461786270141602,0.9330403921478806,8.642762724852423,7.131382267316397,115,0.5760035608899599,0.6085100255575232,35,0.30434782608695654,10,0.4922266536676415,72,33,0.4381231035661796,0.4866767966859531,0.5386833796601328,0.654111186108092,0.7237536755481232,0.8014409421836605,0.5056833818877865
training_Utrecht_Utrecht_23,Utrecht,gaussian,0.07453036308288574,0.9262647853997412,7.204625894276791,3.9606964624571686,21,0.593446289754762,0.6101064409400607,5,0.23809523809523808,10,0.5653975929414142,13,5,0.5301812977579539,0.5929225180830807,0.7822567135854376,0.6742600699992634,0.653349901267223,0.5542316470400589,0.49419140440190973
training_Utrecht_Utrecht_25,Utrecht,gaussian,0.10287618637084961,0.9401312261464292,9.611606924273946,8.009516878463332,37,0.5188134765667766,0.5988178251639475,15,0.40540540540540543,10,0.47263609551277275,25,14,0.46762912340857854,0.42233212877821896,0.5148791466962254,0.3610831180277696,0.7223694871674763,0.8519180483775352,0.42734880436864014
training_Utrecht_Utrecht_29,Utrecht,gaussian,0.07948637008666992,0.9410525241647218,8.98307609667934,7.393593676394438,81,0.5616944991678475,0.6018871353716025,24,0.2962962962962963,10,0.4976253001685751,55,23,0.49078405512722867,0.5418281763475907,0.5355380455022354,0.6913792221822246,0.6709403903244309,0.8306152090947251,0.39491551705829697
training_Utrecht_Utrecht_31,Utrecht,gaussian,0.07398319244384766,0.9395036258935402,9.903836236486105,8.961691856289274,104,0.5005604698364294,0.5666025294497627,38,0.36538461538461536,10,0.3936672643398086,68,36,0.4118203755837781,0.3491816726316304,0.405641041822145,0.6059553505323754,0.710078300865871,0.8345709452056955,0.3894589851662362
training_Utrecht_Utrecht_35,Utrecht,gaussian,0.07765913009643555,0.9418144334122246,8.868577098136775,6.2600792498982605,45,0.5267865979048896,0.5792699051331367,16,0.35555555555555557,10,0.46877961905463716,34,16,0.48100742835670734,0.3393854610340353,0.5165333935427475,0.6820427059961114,0.7502927103903734,0.6798977245781346,0.5911817299206659
training_Utrecht_Utrecht_37,Utrecht,gaussian,0.077880859375,0.9324254279587803,10.102183715452394,8.404107603480757,137,0.5523173610498373,0.5975480734780145,39,0.2846715328467153,10,0.47974780705761494,96,37,0.4544422995617526,0.4844073680464197,0.5668884716467402,0.63184224218066,0.7345636761597135,0.8208469906125643,0.29846647031679807
training_Utrecht_Utrecht_39,Utrecht,gaussian,0.0778195858001709,0.937324196525383,12.384959802227094,10.835555514123657,109,0.4922157859970226,0.5403440953736888,44,0.4036697247706422,10,0.4271187883734006,81,42,0.3733122638824969,0.3599285830206225,0.5241754718679607,0.6409311616438095,0.6700426369879676,0.8940940234016274,0.46713521579825207
training_Utrecht_Utrecht_4,Utrecht,gaussian,0.07912945747375488,0.9305843301595974,10.086731269709235,8.864321386831392,62,0.6041996272768477,0.6502730088600218,11,0.1774193548387097,10,0.5563898482153286,43,11,0.48176556149136823,0.6436706936499218,0.5725823486231244,0.6197419179291026,0.8042395281948019,0.7831247468436712,0.5272452740199642
training_Utrecht_Utrecht_41,Utrecht,gaussian,0.07580447196960449,0.9340601296801939,10.312379250760996,9.3018515775548,75,0.5811092688242743,0.6226418732854981,17,0.22666666666666666,10,0.5322930467667141,54,17,0.5542637997182139,0.48359726763108046,0.5975044148341537,0.6714531482469661,0.6907576265954901,0.8598245542786298,0.4681491436278706
training_Utrecht_Utrecht_49,Utrecht,gaussian,0.07368254661560059,0.947487147420853,8.893680181650886,8.176769190581629,113,0.4600458007623653,0.6049537649426192,29,0.25663716814159293,10,0.38551114963043637,85,28,0.5032495403087207,0.47642281572873063,0.23708779006364117,0.6591950601137789,0.6737439374426636,0.7572695883609147,0.2848564066907583
training_Utrecht_Utrecht_8,Utrecht,gaussian,0.10561561584472656,0.9430216183639276,5.3567230066310865,3.3276441488884854,59,0.17137561506856785,0.5068105570972735,29,0.4915254237288136,10,0.06597342665262686,46,25,0.040666792961923284,-0.44039732482258553,0.527565046692032,0.4841950990946774,0.5918067304281817,0.7137013394913523,0.43008110005514155
training_Amsterdam_GE3T_101,Amsterdam,clahe,0.3942999839782715,0.8444043986997574,8.009521161251353,3.2780353019949753,25,2.9038827094299777,2.824497540583738,0,0.0,10,3.385498798595406,13,0,3.6709269934384725,2.7315731311035556,2.754997589293454,2.4727123126374777,2.2550125967375734,2.4004014376473375,
training_Amsterdam_GE3T_102,Amsterdam,clahe,0.5319466590881348,0.8704324307317223,5.686623164469864,3.518339784243851,114,3.295476311365013,2.980177374515385,0,0.0,10,3.503829241517135,78,0,3.92852890998934,3.386044201215859,2.938945797002118,2.8821148779075028,2.922511621603315,2.2636889206592072,3.418196389475013
training_Amsterdam_GE3T_104,Amsterdam,clahe,0.6267859935760498,0.8628843608321572,8.6996135008537,1.8813142844738742,83,3.431306509611224,2.893585607068075,0,0.0,10,3.8677994562736386,54,0,3.430522832796635,3.880355115885567,4.012931067760009,2.8166146550805675,2.5426957420382323,2.46869438716375,4.838287204161319
training_Amsterdam_GE3T_105,Amsterdam,clahe,0.641810417175293,0.8544773605030437,8.592424737176474,2.4977324668030922,44,3.180590419180919,2.934773857829418,0,0.0,10,3.559415453731346,25,0,3.676704639020559,3.209720873238977,4.078524886031719,3.094584145973797,2.6700409149808526,1.951826042401671,
training_Amsterdam_GE3T_106,Amsterdam,clahe,0.3743305206298828,0.8536351924928937,9.630003682568953,3.753098813091966,16,2.4554059016468157,2.1650867855095237,0,0.0,10,2.69482656837144,10,0,3.944961439068272,2.080391145856439,2.6220485358836254,2.4648127404183815,2.2514842869910217,1.7901491427447407,2.5953109417439686
training_Amsterdam_GE3T_109,Amsterdam,clahe,0.4017176628112793,0.8553602678542885,5.264223387886005,2.334513431710573,50,3.7434449995602193,3.341740531315756,0,0.0,10,4.0304704690188835,37,0,4.994918134953841,3.197969637906,2.6595629136401464,2.9576683710142255,2.7880396722817324,3.2641313677753656,4.132303483161481
training_Amsterdam_GE3T_110,Amsterdam,clahe,0.4074544906616211,0.8504984183664274,9.130193017958744,3.302131000815404,43,2.6713001391395155,2.55411944305399,0,0.0,10,3.0114332249635454,27,0,2.913675604410304,2.9694205503127207,3.1774521335493935,2.3715935464829165,2.138677924648597,1.726851601368589,3.3117206100983783
training_Amsterdam_GE3T_112,Amsterdam,clahe,0.5292658805847168,0.834941711476588,6.610060904492846,1.9437588814810804,76,3.9880762173748927,3.667041420479989,0,0.0,10,4.326278341555465,55,0,4.504802201817189,4.064445364342782,3.89006164611584,3.5466451834788857,2.950139252549935,2.4885559395671115,5.210282279028561
training_Amsterdam_GE3T_113,Amsterdam,clahe,0.3709523677825928,0.8591696621696553,8.524891968818112,2.102856653929316,82,3.263837753405794,3.1317125143589486,0,0.0,10,3.438019831902128,57,0,3.317453651908531,3.543623090469212,3.347094911622229,3.292285813086491,2.8853426092283008,2.061613423846005,3.567342437478683
training_Amsterdam_GE3T_114,Amsterdam,clahe,0.3583219051361084,0.8369111446835316,7.7032272532358315,1.7874893723892538,78,3.2452615262888336,2.964659390799507,0,0.0,10,3.6189633632434037,40,0,4.0386108958679205,3.747726755557332,3.4322500585924693,3.1743987207181346,3.248504166976467,2.418626342096788,3.0871999386501736
training_Amsterdam_GE3T_115,Amsterdam,clahe,0.5798001289367676,0.8561129825879802,7.433540098095572,2.581285060277889,35,3.0112821534899226,2.886137870748862,0,0.0,10,3.30987095269262,24,0,2.90311005112304,3.669724806879328,2.926351716829896,2.6392859202001424,2.01614714064843,2.0299875683422255,3.457062485730225
training_Amsterdam_GE3T_116,Amsterdam,clahe,0.3506906032562256,0.8407950038269292,9.870486127593093,3.7421203737078312,35,3.339131138496252,2.8661943126040903,0,0.0,10,3.612629537107103,27,0,3.750126902974511,3.421800206521823,3.11587253525556,2.2627053133290427,2.733586498141037,1.698977270721409,4.61749230805307
training_Amsterdam_GE3T_126,Amsterdam,clahe,0.4281585216522217,0.8242821093050344,8.464633482035108,2.218354843116743,47,3.6508771545697365,3.3951618024184356,0,0.0,10,3.955633128665683,30,0,3.321034607674777,4.046844805464832,4.291819580045375,3.7973948090249543,3.518648753646317,1.9978546119447567,3.716548202414668
training_Amsterdam_GE3T_132,Amsterdam,clahe,0.5729320049285889,0.8591927612012513,12.703576168142146,2.2240206015812802,49,3.2305804055039427,2.9455170342312655,0,0.0,10,3.54481438048998,34,0,3.4070216459345115,3.4976163692775577,3.770101036763682,2.911791874843255,2.5356364642229385,2.0322907654165165,3.719073907019444
training_Amsterdam_GE3T_137,Amsterdam,clahe,0.5225985050201416,0.8596993756212643,6.095774717368331,2.28656686498579,152,3.417990971459285,2.898008326053909,0,0.0,10,3.848302398314492,100,0,3.9159282109110247,5.21776372441939,3.042196456034708,2.802130385266391,2.4203153017989347,2.157053844617334,2.7692425017940674
training_Amsterdam_GE3T_144,Amsterdam,clahe,0.5636520385742188,0.857305932692723,6.044075202816956,2.6232735475483615,82,3.378956656033759,2.9646036670540665,0,0.0,10,3.5442954404428972,68,0,3.327938946948107,4.271134673159658,3.2112571572586415,2.8648118412165076,2.056448253187254,2.0553842557760453,3.3366162456506507
training_Singapore_Singapore_50,Singapore,clahe,0.4711112976074219,0.8202425802125758,6.3482008252319195,3.4818222095695464,70,4.516272739854911,4.409187059299619,0,0.0,10,4.840027185291585,45,0,4.735084751825746,4.8788109537546935,4.668076564417334,4.753501409076434,3.6843473398871716,3.3523405400341915,5.181936951429259
training_Singapore_Singapore_51,Singapore,clahe,0.5383303165435791,0.7475326314680152,5.952305343892863,2.883025544915189,76,7.77981448771073,7.347834835644553,0,0.0,10,8.335463893206336,52,0,9.219982240627035,9.152852254679964,7.8747245526161835,7.4296086297783575,6.60288155178097,4.979318804876195,6.632216388572764
training_Singapore_Singapore_52,Singapore,clahe,0.3405475616455078,0.7759485053759888,5.345085279661273,3.497609752319125,50,7.477773913409614,6.891513785939444,0,0.0,10,8.232910741615376,37,0,8.612760760311089,8.565443338907263,8.384895167407903,5.337849708964397,5.7513012955537315,4.790773229271407,6.651581885545473
training_Singapore_Singapore_53,Singapore,clahe,0.35142087936401367,0.8003569128762161,4.5527875639330615,3.801081268800411,46,5.444277124007291,5.106016838344715,0,0.0,10,5.848663527941946,34,0,6.227397143976559,5.968679655380812,5.203289306800797,4.129758982881443,4.6360289728144135,,5.707618833093629
training_Singapore_Singapore_54,Singapore,clahe,0.35947608947753906,0.7023097075898768,5.430756445425943,3.919541617477029,18,8.605924840931369,8.43416640946208,0,0.0,10,9.336095397578301,11,0,9.790065191889655,9.733677695022706,8.722441123295392,8.568299639222499,5.637477515666176,6.149460845423586,7.100808082254142
training_Singapore_Singapore_55,Singapore,clahe,0.3465464115142822,0.7535207418081191,6.493649244022363,3.115044380799385,33,7.526100501141755,6.340984794145793,0,0.0,10,8.564127259676479,25,0,10.432127770434926,8.683235444110318,7.102979869349021,4.62914556079634,3.7956132316228826,4.24084613851007,6.662434647675058
training_Singapore_Singapore_57,Singapore,clahe,0.33107614517211914,0.7563364100903183,5.702222422848803,2.5628515412805197,40,6.799973559149062,6.38822876877042,0,0.0,10,7.102166815577294,28,0,7.362186174889201,7.280628381749963,7.171607847156424,6.544631118377531,6.497184751772384,4.808792310273678,5.624694965438926
training_Singapore_Singapore_58,Singapore,clahe,0.3910105228424072,0.8121715786359357,5.04662026941416,3.2178308117943124,22,4.928840594827991,4.961897023885521,0,0.0,10,5.76438768804078,12,0,6.749680746835246,5.1989451800436735,5.969998426508484,3.972980025692258,3.9234673543966423,3.8132693190376212,7.34067764949617
training_Singapore_Singapore_59,Singapore,clahe,0.34264683723449707,0.8281977544466771,5.435302258545436,2.6543465106056066,63,5.971853109517609,5.595150633615159,0,0.0,10,6.244532514113105,52,0,6.437524803010103,5.913026163753961,6.722820330957559,5.066504330032711,4.580255807224951,4.254505475278592,6.022942944956974
training_Singapore_Singapore_60,Singapore,clahe,0.33927440643310547,0.8155799293256097,7.862579047220685,3.256027828609754,37,4.692857606433386,4.01293496251026,0,0.0,10,5.0871451411265785,23,0,6.015969466754458,5.067415220343381,4.827391087968306,4.643496460489399,3.7909608020280032,3.308999272928444,3.6471794717132053
training_Singapore_Singapore_61,Singapore,clahe,0.35535502433776855,0.8155345252600698,5.341517114384144,2.945318266103062,40,6.301595384577462,5.75313905239972,0,0.0,10,6.605806955604569,33,0,7.787513295340224,5.94873724489001,5.527708273680722,5.565112285492664,4.513055950826065,4.287931013614549,5.670646881325632
training_Singapore_Singapore_62,Singapore,clahe,0.3589160442352295,0.8431579630476983,7.402512012857671,3.202957417866094,82,5.258933667321537,4.9322661362950235,0,0.0,10,5.58651075695917,57,0,5.390635186683039,6.028067591666339,5.63187622607065,5.394254879032319,4.1572203484156764,3.2823687376994655,5.359103910340722
training_Singapore_Singapore_64,Singapore,clahe,0.3640458583831787,0.8044504399636954,5.223238095649863,2.9319179069568975,42,6.461756909070335,6.073037447775519,0,0.0,10,6.970976750553439,31,0,7.6707769856039505,6.501658571458857,7.59876071572534,5.513508458733817,5.652607326992926,4.303393164019782,6.246077067361594
training_Singapore_Singapore_65,Singapore,clahe,0.3663139343261719,0.7719112427673941,5.5835588345697325,3.345978996785367,82,7.110241001599353,6.436197714053165,0,0.0,10,7.367876406703991,60,0,7.213181577724885,8.610072812632287,6.518771652962725,6.7770423720235025,6.287681640140623,5.11212430703328,7.157069578857876
training_Singapore_Singapore_66,Singapore,clahe,0.36968040466308594,0.8801814265206207,5.598535482651991,3.3493471967512765,80,3.503027407509157,3.289849319978197,0,0.0,10,3.7212356945926484,53,0,3.938092698199445,3.4122467370898764,3.684381326404079,3.293025142662287,3.091907894908511,2.623271631514154,3.782979109484584
training_Singapore_Singapore_68,Singapore,clahe,0.33561086654663086,0.8517037538441213,7.222843469762099,2.484483714141488,40,4.329707721032751,3.9770665981906044,0,0.0,10,4.665783892410299,30,0,4.269543928788063,5.436921646915873,4.952516421727993,3.4688609721176857,3.5363936090385786,2.495587916806679,3.9198989164386533
training_Utrecht_Utrecht_0,Utrecht,clahe,0.36951756477355957,0.732000307322951,10.193609794992803,3.2398267158546865,80,5.172517499922658,4.487142416398943,0,0.0,10,5.681725550525003,50,0,5.397097961705434,5.439290629315925,4.92555747364041,4.381866789650153,4.541171512375994,4.0645318695365,7.442419188244861
training_Utrecht_Utrecht_11,Utrecht,clahe,0.41226983070373535,0.7966192566071721,6.329107116577362,3.777202259280202,57,4.554576845049791,4.1668844174789825,0,0.0,10,4.863617100849958,39,0,4.939086242600952,6.282230802819562,4.079363427203741,4.01073024251838,3.853535487692929,3.562793525977191,4.339990611661888
training_Utrecht_Utrecht_17,Utrecht,clahe,0.32968664169311523,0.7026133654241136,7.077365165897596,3.491429979406835,34,5.796316141448205,5.465483163442215,0,0.0,10,6.290470397197783,20,0,4.799106473007107,7.334897998275174,5.552999229246248,5.687639410224985,5.361617707381011,4.565722349617219,6.3097827269075495
training_Utrecht_Utrecht_2,Utrecht,clahe,0.3200993537902832,0.658612109476844,9.583087071762655,3.2638751919247775,134,10.326465317350909,7.5371507894904894,0,0.0,10,12.143916812522527,85,0,9.77239301854402,9.946534095254915,16.061410919127475,6.984671202435801,8.001591552163317,5.775591922133332,12.954781884279972
training_Utrecht_Utrecht_21,Utrecht,clahe,0.31638312339782715,0.7826657870186234,8.642762724852423,3.3120048125780377,115,4.924978325803661,4.411948901516526,0,0.0,10,5.2593149156091705,72,0,5.056489835483492,5.474002121811446,5.715278955657212,4.57266438994866,4.6656062374658855,3.728416119785687,4.087294916703097
training_Utrecht_Utrecht_23,Utrecht,clahe,0.3266603946685791,0.7508294094411514,7.204625894276791,3.484957080651209,21,5.055550145718629,4.744248116338779,0,0.0,10,5.312025724872744,13,0,5.670714832314413,5.733305281327988,3.284735259922286,5.735640133660104,3.3834216265508905,3.7004074245016643,4.807404475841936
training_Utrecht_Utrecht_25,Utrecht,clahe,0.4589219093322754,0.7316806719636723,9.611606924273946,2.682026769176327,37,7.747321087136687,5.895780633435705,0,0.0,10,7.827046013697226,25,0,6.242919314152787,7.224218910359132,8.811073536496485,10.649522387222177,7.676740933330521,3.674223786381071,9.247961742200212
training_Utrecht_Utrecht_29,Utrecht,clahe,0.4761190414428711,0.7531047813227264,8.98307609667934,2.7963195704668933,81,5.720107852428109,5.41661088227925,0,0.0,10,6.1550989620683385,55,0,6.2625520421316105,6.287744594329049,6.09311040381434,4.670637145692957,5.038035575400552,4.199153065260466,5.835880142864124
training_Utrecht_Utrecht_31,Utrecht,clahe,0.43566465377807617,0.7168483569017928,9.903836236486105,3.6262156537687114,104,8.565954889926452,6.865913941506127,0,0.0,10,9.786625338844129,68,0,8.491649717829034,11.880798789994882,10.216787060380765,7.008780447748739,6.335295499740732,4.8909830843401565,7.219572257861297
training_Utrecht_Utrecht_35,Utrecht,clahe,0.4524693489074707,0.6678873800459282,8.868577098136775,3.8228131527288194,45,8.068708351641863,7.556271095866985,0,0.0,10,8.822080318506359,34,0,8.705200427786218,9.244256316151832,8.982386024303523,6.408369519649436,6.492840919162862,4.486168189766981,7.419534978162428
training_Utrecht_Utrecht_37,Utrecht,clahe,0.4541928768157959,0.7633566399913325,10.102183715452394,3.6813811327202894,137,5.400301738663848,4.7140950462654185,0,0.0,10,5.880945577777219,96,0,5.7626090829318,6.2782324238836,5.780230097366561,5.058392435547763,4.198030771458376,3.385187116391702,5.714458042635711
training_Utrecht_Utrecht_39,Utrecht,clahe,0.448594331741333,0.7385981954208226,12.384959802227094,3.3704672327498066,109,6.650164905271734,5.7002256277676935,0,0.0,10,7.120521478611644,81,0,6.97277962679,8.334037437557704,6.695250628446331,5.93991482363036,5.087137142639729,3.280398829401497,5.943699092327422
training_Utrecht_Utrecht_4,Utrecht,clahe,0.42157936096191406,0.6955924560080086,10.086731269709235,4.59347036601449,62,7.096730457496258,5.342707846891661,0,0.0,10,7.702279661605291,43,0,9.794905172607576,5.053049507116986,8.643083450045044,7.0160472247127394,4.762067245854122,4.270608604550268,6.017928572276586
training_Utrecht_Utrecht_41,Utrecht,clahe,0.32897520065307617,0.7839922871644017,10.312379250760996,3.109733671816168,75,4.682727434390468,4.184316730576883,0,0.0,10,5.120059903319532,54,0,4.568862608291239,6.575862458921117,4.726408915154429,4.030844549747744,3.418311846662962,2.5596384107779895,4.268469449305894
training_Utrecht_Utrecht_49,Utrecht,clahe,0.3307762145996094,0.6419848317698013,8.893680181650886,3.5916319043281484,113,10.891409837952486,7.925188681644794,0,0.0,10,12.089962333876242,85,0,9.268352225463357,9.658611391477708,16.177761638163688,7.158417096711487,7.984589656879753,6.946413068195363,11.70830152305198
training_Utrecht_Utrecht_8,Utrecht,clahe,0.35477280616760254,0.6689108290691558,5.3567230066310865,3.0762857884639923,59,11.352229499029997,8.513359076020357,0,0.0,10,12.593616081258569,46,0,11.54871859522275,18.48869647356107,8.400420794685354,7.735887645249953,5.9469451085051785,5.373632108680231,7.611244923296635
